sentence_id,method,method_full_name,error_type,source_raw,target_raw,gold_tokenization,prediction_tokenization,local_gold_tokens,local_pred_tokens,local_span_start,local_span_end,local_raw_text,gold_internal_boundaries,pred_internal_boundaries,extra_boundaries,missing_boundaries,explanation,is_short_sentence,is_natural_example_candidate,notes,chunk_index
740,D,D Direct segmentation,over,比如说中老年人大概是从30到50阶层的人们，青少年看他们抽烟，引起自己的好奇，后来试抽一次，再抽一次，已经瘾上了。,比如说中老年人大概是从30到50岁的人们，青少年看他们抽烟，引起了自己的好奇，后来试抽一次，再抽一次，就上瘾了。,比如说 中老年人 大概 是 从 30 到 50 阶层 的 人们 ， 青少年 看 他们 抽烟 ， 引起 自己 的 好奇 ， 后来 试 抽 一 次 ， 再 抽 一 次 ， 已经 瘾上 了 。,比如说 中老年人 大概 是 从 30 到 50 阶层 的 人们 ， 青少年 看 他们 抽烟 ， 引起 自己 的 好奇 ， 后来 试 抽 一 次 ， 再 抽 一 次 ， 已经 瘾 上 了 。,瘾上,瘾 / 上,53,55,瘾上,[],[54],[54],[],"The prediction inserts an extra boundary inside the gold token [瘾上], producing [瘾 / 上].",False,True,,1
743,D,D Direct segmentation,over,他们作曲家变成一个糊糊涂涂的傻瓜，怎么办？在剑桥他们还认识别外一个朋友，叫吉尔，会弹吉他，就让他替德克。,他们的作曲家变成一个糊里糊涂的傻瓜，怎么办？在剑桥他们还认识另外一个朋友，叫吉尔，会弹吉他，就让他代替德克。,他们 作曲家 变成 一个 糊糊涂涂 的 傻瓜 ， 怎么办 ？ 在 剑桥 他们 还 认识 别外 一个 朋友 ， 叫 吉尔 ， 会 弹 吉他 ， 就 让 他 替 德克 。,他们 作曲家 变成 一个 糊糊涂涂 的 傻瓜 ， 怎么办 ？ 在 剑桥 他们 还 认识 别 外 一个 朋友 ， 叫 吉尔 ， 会 弹 吉他 ， 就 让 他 替 德克 。,别外,别 / 外,29,31,别外,[],[30],[30],[],"The prediction inserts an extra boundary inside the gold token [别外], producing [别 / 外].",False,True,,1
748,D,D Direct segmentation,over,以候走在马路上，再也不必被身边的二手烟干扰而感到不适，也不会在路上看到许多被乱丢在地上的烟头。所每个人和身边的环境来说，都是一大乐事。,以后走在马路上，再也不必被身边的二手烟干扰而感到不适，也不会看到许多被乱丢在地上的烟头。对每个人和身边的环境来说，都是一大乐事。,以候 走 在 马路 上 ， 再 也 不必 被 身边 的 二手烟 干扰 而 感到 不适 ， 也 不 会 在 路上 看到 许多 被 乱 丢 在 地上 的 烟头 。 所 每个 人 和 身边 的 环境 来说 ， 都 是 一 大 乐事 。,以 候 走 在 马路 上 ， 再 也 不必 被 身边 的 二手烟 干扰 而 感到 不适 ， 也 不 会 在 路上 看到 许多 被 乱 丢 在 地上 的 烟头 。 所 每个 人 和 身边 的 环境 来说 ， 都 是 一 大 乐事 。,以候,以 / 候,0,2,以候,[],[1],[1],[],"The prediction inserts an extra boundary inside the gold token [以候], producing [以 / 候].",False,True,,1
760,D,D Direct segmentation,over,他说“因为学校里没有女孩子，我们的年龄相当于青春期，就是特别关心异性。我常常去了别的女子中学找女朋友。,他说：“因为学校里没有女孩子，我们处于青春期，就是特别关心异性。我常常去别的女子中学找女朋友。”,他 说 “ 因为 学校 里 没有 女孩子 ， 我们 的 年龄 相当 于 青春期 ， 就是 特别 关心 异性 。 我 常常 去 了 别的 女子 中学 找 女朋友 。,他 说 “ 因为 学校 里 没有 女孩子 ， 我们 的 年龄 相当 于 青春期 ， 就 是 特别 关心 异性 。 我 常常 去 了 别的 女子 中学 找 女朋友 。,就是,就 / 是,26,28,就是,[],[27],[27],[],"The prediction inserts an extra boundary inside the gold token [就是], producing [就 / 是].",False,True,,1
766,D,D Direct segmentation,over,毕业以后，我打算继续读硕士。我的同学多部分都上大学了：有的学法律，有的学电脑，还有的学心理学。只有我学语言。,毕业以后，我打算继续读硕士。我的同学大部分都上大学了：有的学法律，有的学电脑，还有的学心理学，只有我学语言。,毕业 以后 ， 我 打算 继续 读 硕士 。 我 的 同学 多部分 都 上 大学 了 ： 有的 学 法律 ， 有的 学 电脑 ， 还有 的 学 心理学 。 只有 我 学 语言 。,毕业 以后 ， 我 打算 继续 读 硕士 。 我 的 同学 多 部分 都 上 大学 了 ： 有的 学 法律 ， 有的 学 电脑 ， 还有 的 学 心理学 。 只有 我 学 语言 。,多部分,多 / 部分,18,21,多部分,[],[19],[19],[],"The prediction inserts an extra boundary inside the gold token [多部分], producing [多 / 部分].",False,True,,1
767,D,D Direct segmentation,over,如果父母是个热情重感情的人孩子也同样热情重感情的人反而要是父母是冷淡的人的话孩子很少成为热情的人。,如果父母是个热情、重感情的人，孩子也同样成为热情、重感情的人，反而要是父母是冷淡的人的话，孩子很少成为热情的人。,如果 父母 是 个 热情 重 感情 的 人 孩子 也 同样 热情 重 感情 的 人 反而 要是 父母 是 冷淡 的 人 的话 孩子 很 少 成为 热情 的 人 。,如果 父母 是 个 热情 重 感情 的 人 孩子 也 同样 热情 重 感情 的 人 反而 要是 父母 是 冷淡 的 人 的 话 孩子 很 少 成为 热情 的 人 。,的话,的 / 话,36,38,的话,[],[37],[37],[],"The prediction inserts an extra boundary inside the gold token [的话], producing [的 / 话].",False,True,,1
768,D,D Direct segmentation,over,为了满足大众的要求，流行歌曲也很快变。我认为是这一点是古典或传统音乐并b没拥有的特点。,为了满足大众的要求，流行歌曲也变化得很快，我认为这一点是古典或传统音乐没有的特点。,为了 满足 大众 的 要求 ， 流行歌曲 也 很 快 变 。 我 认为 是 这 一 点 是 古典 或 传统 音乐 并 b 没 拥有 的 特点 。,为了 满足 大众 的 要求 ， 流行 歌曲 也 很 快 变 。 我 认为 是 这 一 点 是 古典 或 传统 音乐 并 b 没 拥有 的 特点 。,流行歌曲,流行 / 歌曲,10,14,流行歌曲,[],[12],[12],[],"The prediction inserts an extra boundary inside the gold token [流行歌曲], producing [流行 / 歌曲].",False,True,,1
772,D,D Direct segmentation,over,阅读也要按照自己的学历来进行，也不可凭着一时的兴趣而阅读一些水平太高，而不适合自己的书籍。最好先选一些容易理解的书来看，往后才慢慢提升。这样才会有效，我平人有一些见解是：阅读不在以快，而重点在于阅读以后所获得的效果。,阅读也要按照自己的学历来进行，不可凭着一时的兴趣而阅读一些水平太高而不适合自己的书籍。最好先选一些容易理解的书来看，往后再慢慢提升书籍的难度，这样阅读才会有效。我个人的一些见解是：阅读不在于快，重点在于阅读以后所获得的效果。,阅读 也 要 按照 自己 的 学历 来 进行 ， 也 不可 凭着 一时 的 兴趣 而 阅读 一些 水平 太 高 ， 而 不 适合 自己 的 书籍 。 最好 先 选 一些 容易 理解 的 书 来 看 ， 往后 才 慢慢 提升 。 这样 才 会 有效 ， 我 平人 有 一些 见解 是 ： 阅读 不 在以 快 ， 而 重点 在于 阅读 以后 所 获得 的 效果 。,阅读 也 要 按照 自己 的 学历 来 进行 ， 也 不可 凭着 一时 的 兴趣 而 阅读 一些 水平 太 高 ， 而 不 适合 自己 的 书籍 。 最好 先 选 一些 容易 理解 的 书 来 看 ， 往后 才 慢慢 提升 。 这样 才 会 有效 ， 我 平人 有 一些 见解 是 ： 阅读 不 在 以 快 ， 而 重点 在于 阅读 以后 所 获得 的 效果 。,在以,在 / 以,88,90,在以,[],[89],[89],[],"The prediction inserts an extra boundary inside the gold token [在以], producing [在 / 以].",False,False,,1
777,D,D Direct segmentation,under,比如人口密集的商业中心吸烟的话周围人也会受到一定的影响。公共场所上的吸烟不光是个人问题，而是造成其他人的健康不良问题的公共问题。超过吸烟者一个人的健康问题，危害整个社会的健康水平。,比如在人口密集的商业中心吸烟的话，周围人也会受到一定的影响。公共场所里的吸烟行为不光是个人问题，还是造成其他人的健康不良问题的公共问题。这不只是吸烟者一个人的健康问题，还是整个社会的健康问题。,比如 人口 密集 的 商业 中心 吸烟 的话 周围 人 也 会 受到 一定 的 影响 。 公共场所 上 的 吸烟 不光 是 个人 问题 ， 而是 造成 其他 人 的 健康 不良 问题 的 公共 问题 。 超过 吸烟者 一个 人 的 健康 问题 ， 危害 整个 社会 的 健康 水平 。,比如 人口 密集 的 商业 中心 吸烟 的话 周围 人 也 会 受到 一定 的 影响 。 公共场所 上 的 吸烟 不光 是 个人 问题 ， 而是 造成 其他人 的 健康 不良 问题 的 公共 问题 。 超过 吸烟者 一个 人 的 健康 问题 ， 危害 整个 社会 的 健康 水平 。,其他 / 人,其他人,48,51,其他人,[50],[],[],[50],"The prediction misses the gold boundary between [其他] and [人], merging them into [其他人].",False,False,,1
795,D,D Direct segmentation,over,还有非声明的一点就是本人与许多家旅游公司、新加坡航空公司及几家租车行有连络往外，关系也相当密切，相信这对于我在贵旅行公司工作，必定会带来许多方便，也能与这些公司谈在本区域，甚至国外的合作。,还有要声明的一点就是本人与许多家旅游公司、新加坡航空公司及几家租车行有联络往来，关系也相当密切，相信这对于我在贵旅行公司工作，必定会带来许多方便，我也能与这些公司谈在本区域，甚至国外的合作。,还有 非 声明 的 一 点 就是 本人 与 许多 家 旅游 公司 、 新加坡 航空 公司 及 几 家 租车行 有 连络 往外 ， 关系 也 相当 密切 ， 相信 这 对于 我 在 贵 旅行 公司 工作 ， 必定 会 带来 许多 方便 ， 也 能 与 这些 公司 谈 在 本 区域 ， 甚至 国外 的 合作 。,还有 非 声明 的 一 点 就 是 本人 与 许多 家 旅游 公司 、 新加坡 航空 公司 及 几 家 租车行 有 连络 往外 ， 关系 也 相当 密切 ， 相信 这 对于 我 在 贵 旅行 公司 工作 ， 必定 会 带来 许多 方便 ， 也 能 与 这些 公司 谈 在 本 区域 ， 甚至 国外 的 合作 。,就是,就 / 是,8,10,就是,[],[9],[9],[],"The prediction inserts an extra boundary inside the gold token [就是], producing [就 / 是].",False,False,,1
815,D,D Direct segmentation,over,有人说：如杲我们现在不注意生态的问题，没有回收资源，也没有保护环境，我们的孩子将来就没有好的居住环境。,有人说：如果我们现在不注意生态的问题，没有回收资源，也没有保护环境，我们的孩子将来就没有好的居住环境。,有人 说 ： 如杲 我们 现在 不 注意 生态 的 问题 ， 没有 回收 资源 ， 也 没有 保护 环境 ， 我们 的 孩子 将来 就 没有 好 的 居住 环境 。,有人 说 ： 如 杲 我们 现在 不 注意 生态 的 问题 ， 没有 回收 资源 ， 也 没有 保护 环境 ， 我们 的 孩子 将来 就 没有 好 的 居住 环境 。,如杲,如 / 杲,4,6,如杲,[],[5],[5],[],"The prediction inserts an extra boundary inside the gold token [如杲], producing [如 / 杲].",False,True,,1
818,D,D Direct segmentation,over,但中学生男女分班教育的话，要是有对异性的感情过多的学生的话，他或者她弄发生问题的可能性越强烈越大。再说，如果男女分班，如果在上下课时或者其它的机会认识异性学生的机会可能有很多，不会避免学生早恋这种问题。总之，为了避免这种问题，就采用男女分班这样容易的方法绝不解决根本上的问题。,如果实行中学生男女分班教育，要是有对异性感情过多的学生的话，他或者她发生问题的可能性就很大。再说，如果男女分班，那么在上下课时或者其它的场合认识异性学生的机会也有很多，这样就不能避免学生早恋的问题。总之，为了避免这些问题，采用男女分班这样容易的方法是不能从根本上解决问题的。,但 中学生 男女 分 班 教育 的话 ， 要是 有 对 异性 的 感情 过 多 的 学生 的话 ， 他 或者 她 弄 发生 问题 的 可能性 越 强烈 越 大 。 再说 ， 如果 男女 分 班 ， 如果 在 上下课 时 或者 其它 的 机会 认识 异性 学生 的 机会 可能 有 很 多 ， 不 会 避免 学生 早恋 这种 问题 。 总之 ， 为了 避免 这种 问题 ， 就 采用 男女 分 班 这样 容易 的 方法 绝不 解决 根本 上 的 问题 。,但 中学生 男女 分 班 教育 的 话 ， 要是 有 对 异性 的 感情 过 多 的 学生 的话 ， 他 或者 她 弄 发生 问题 的 可能性 越 强烈 越 大 。 再说 ， 如果 男女 分 班 ， 如果 在 上下课 时 或者 其它 的 机会 认识 异性 学生 的 机会 可能 有 很 多 ， 不 会 避免 学生 早恋 这种 问题 。 总之 ， 为了 避免 这种 问题 ， 就 采用 男女 分 班 这样 容易 的 方法 绝不 解决 根本 上 的 问题 。,的话,的 / 话,10,12,的话,[],[11],[11],[],"The prediction inserts an extra boundary inside the gold token [的话], producing [的 / 话].",False,False,,1
822,D,D Direct segmentation,over,香烟中的尼古丁有减轻人的精神压力的作用，但尼古丁容易成瘾，越吸越不能戒烟，可能会带肺癌症等不良后果。,香烟中的尼古丁有减轻人的精神压力的作用，但尼古丁容易成瘾，越吸越不能戒烟，可能会带来肺癌等不良后果。,香烟 中 的 尼古丁 有 减轻 人 的 精神 压力 的 作用 ， 但 尼古丁 容易 成 瘾 ， 越 吸 越 不 能 戒烟 ， 可能 会 带 肺癌症 等 不良 后果 。,香烟 中 的 尼古丁 有 减轻 人 的 精神 压力 的 作用 ， 但 尼古丁 容易 成 瘾 ， 越 吸 越 不 能 戒烟 ， 可能 会 带 肺 癌症 等 不良 后果 。,肺癌症,肺 / 癌症,41,44,肺癌症,[],[42],[42],[],"The prediction inserts an extra boundary inside the gold token [肺癌症], producing [肺 / 癌症].",False,True,,1
